53913,x32225599642000.eastus2.cloudapp.azure.com,3,yangc9053,x32225599642000
65056,x23967353714000.eastus.cloudapp.azure.com,2,yangc9002,x23967353714000
56027,x23967353714000.eastus.cloudapp.azure.com,2,yangc9003,x23967353714000
49291,x23967353714000.eastus.cloudapp.azure.com,2,yangc9004,x23967353714000
65456,x23967353714000.eastus.cloudapp.azure.com,2,yangc9005,x23967353714000
51488,x23967353714000.eastus.cloudapp.azure.com,2,yangc9000,x23967353714000
60496,x23967353714000.eastus.cloudapp.azure.com,2,yangc9001,x23967353714000
49157,x23967353714000.eastus.cloudapp.azure.com,2,yangc9006,x23967353714000
60932,x23967353714000.eastus.cloudapp.azure.com,2,yangc9007,x23967353714000
60999,x23967353714000.eastus.cloudapp.azure.com,2,yangc9008,x23967353714000
60945,x23967353714000.eastus.cloudapp.azure.com,2,yangc9009,x23967353714000
64006,x23967353714000.eastus.cloudapp.azure.com,2,yangc9010,x23967353714000
51440,x23967353714000.eastus.cloudapp.azure.com,2,yangc9011,x23967353714000
53641,x23967353714000.eastus.cloudapp.azure.com,2,yangc9012,x23967353714000
65013,x23967353714000.eastus.cloudapp.azure.com,2,yangc9013,x23967353714000
51928,x23967353714000.eastus.cloudapp.azure.com,2,yangc9014,x23967353714000
60038,x23967353714000.eastus.cloudapp.azure.com,2,yangc9015,x23967353714000
50534,x23967353714000.eastus.cloudapp.azure.com,2,yangc9016,x23967353714000
63050,x23967353714000.eastus.cloudapp.azure.com,2,yangc9017,x23967353714000
65428,x23967353714000.eastus.cloudapp.azure.com,2,yangc9018,x23967353714000
56602,x23967353714000.eastus.cloudapp.azure.com,2,yangc9019,x23967353714000
51304,x23967353714000.eastus.cloudapp.azure.com,2,yangc9020,x23967353714000
61146,x23967353714000.eastus.cloudapp.azure.com,2,yangc9021,x23967353714000
56531,x23967353714000.eastus.cloudapp.azure.com,2,yangc9022,x23967353714000
54568,x23967353714000.eastus.cloudapp.azure.com,2,yangc9023,x23967353714000
53109,x23967353714000.eastus.cloudapp.azure.com,2,yangc9024,x23967353714000
59972,x23967353714000.eastus.cloudapp.azure.com,2,yangc9025,x23967353714000
50247,x23967353714000.eastus.cloudapp.azure.com,2,yangc9026,x23967353714000
60083,x23967353714000.eastus.cloudapp.azure.com,2,yangc9027,x23967353714000
57735,x23967353714000.eastus.cloudapp.azure.com,2,yangc9028,x23967353714000
58270,x23967353714000.eastus.cloudapp.azure.com,2,yangc9029,x23967353714000
60039,x23967353714000.eastus.cloudapp.azure.com,2,yangc9030,x23967353714000
52874,x23967353714000.eastus.cloudapp.azure.com,2,yangc9031,x23967353714000
51396,x23967353714000.eastus.cloudapp.azure.com,2,yangc9032,x23967353714000
52620,x23967353714000.eastus.cloudapp.azure.com,2,yangc9033,x23967353714000
51244,x23967353714000.eastus.cloudapp.azure.com,2,yangc9034,x23967353714000
63229,x23967353714000.eastus.cloudapp.azure.com,2,yangc9035,x23967353714000
64621,x23967353714000.eastus.cloudapp.azure.com,2,yangc9036,x23967353714000
54881,x23967353714000.eastus.cloudapp.azure.com,2,yangc9037,x23967353714000
52635,x23967353714000.eastus.cloudapp.azure.com,2,yangc9038,x23967353714000
60947,x23967353714000.eastus.cloudapp.azure.com,2,yangc9039,x23967353714000
55589,x23967353714000.eastus.cloudapp.azure.com,2,yangc9040,x23967353714000
57571,x23967353714000.eastus.cloudapp.azure.com,2,yangc9041,x23967353714000
50228,x23967353714000.eastus.cloudapp.azure.com,2,yangc9042,x23967353714000
59131,x23967353714000.eastus.cloudapp.azure.com,2,yangc9043,x23967353714000
52358,x23967353714000.eastus.cloudapp.azure.com,2,yangc9044,x23967353714000
59295,x23967353714000.eastus.cloudapp.azure.com,2,yangc9045,x23967353714000
55868,x23967353714000.eastus.cloudapp.azure.com,2,yangc9046,x23967353714000
55942,x23967353714000.eastus.cloudapp.azure.com,2,yangc9047,x23967353714000
56174,x23967353714000.eastus.cloudapp.azure.com,2,yangc9048,x23967353714000
57179,x23967353714000.eastus.cloudapp.azure.com,2,yangc9049,x23967353714000
50580,x23967353714000.eastus.cloudapp.azure.com,2,yangc9050,x23967353714000
52483,x23967353714000.eastus.cloudapp.azure.com,2,yangc9051,x23967353714000
58470,x23967353714000.eastus.cloudapp.azure.com,2,yangc9052,x23967353714000
52322,x23967353714000.eastus.cloudapp.azure.com,2,yangc9053,x23967353714000
54767,x23967353714000.eastus.cloudapp.azure.com,2,yangc9054,x23967353714000
53410,x23967353714000.eastus.cloudapp.azure.com,2,yangc9055,x23967353714000
63991,x23967353714000.eastus.cloudapp.azure.com,2,yangc9056,x23967353714000
53035,x23967353714000.eastus.cloudapp.azure.com,2,yangc9057,x23967353714000
56634,x23967353714000.eastus.cloudapp.azure.com,2,yangc9058,x23967353714000
62638,x23967353714000.eastus.cloudapp.azure.com,2,yangc9059,x23967353714000
57015,x23967353714000.eastus.cloudapp.azure.com,2,yangc9060,x23967353714000
57494,x23967353714000.eastus.cloudapp.azure.com,2,yangc9061,x23967353714000
57567,x23967353714000.eastus.cloudapp.azure.com,2,yangc9062,x23967353714000
64002,x23967353714000.eastus.cloudapp.azure.com,2,yangc9063,x23967353714000
57854,x23967353714000.eastus.cloudapp.azure.com,2,yangc9064,x23967353714000
62425,x23967353714000.eastus.cloudapp.azure.com,2,yangc9065,x23967353714000
51153,x23967353714000.eastus.cloudapp.azure.com,2,yangc9066,x23967353714000
52680,x23967353714000.eastus.cloudapp.azure.com,2,yangc9067,x23967353714000
60327,x23967353714000.eastus.cloudapp.azure.com,2,yangc9068,x23967353714000
50342,x23967353714000.eastus.cloudapp.azure.com,2,yangc9069,x23967353714000
49179,x23967353714000.eastus.cloudapp.azure.com,2,yangc9070,x23967353714000
57573,x23967353714000.eastus.cloudapp.azure.com,2,yangc9071,x23967353714000
62859,x23967353714000.eastus.cloudapp.azure.com,2,yangc9072,x23967353714000
56896,x23967353714000.eastus.cloudapp.azure.com,2,yangc9073,x23967353714000
63424,x23967353714000.eastus.cloudapp.azure.com,2,yangc9074,x23967353714000
